dish_id,total_calories,total_mass,ingredients,split,ingr_ids,ingredients_text
dish_1561062171,101.142975,58.0,ingr_0000000291;ingr_0000000122;ingr_0000000518;ingr_0000000434;ingr_0000000094;ingr_0000000161;ingr_0000000036;ingr_0000000046;ingr_0000000341;ingr_0000000092;ingr_0000000074;ingr_0000000025,train,"[291, 122, 518, 434, 94, 161, 36, 46, 341, 92, 74, 25]",salt garlic thyme sour cream onions olive oil spinach (raw) mushroom cream wine pasta beef
dish_1563564828,452.214478,355.0,ingr_0000000520;ingr_0000000471;ingr_0000000049;ingr_0000000179;ingr_0000000161;ingr_0000000524;ingr_0000000034;ingr_0000000291;ingr_0000000045;ingr_0000000133;ingr_0000000026;ingr_0000000306;ingr_0000000046;ingr_0000000205;ingr_0000000527;ingr_0000000421;ingr_0000000148;ingr_0000000341;ingr_0000000518;ingr_0000000094;ingr_0000000140;ingr_0000000072;ingr_0000000514;ingr_0000000517;ingr_0000000122,train,"[520, 471, 49, 179, 161, 524, 34, 291, 45, 133, 26, 306, 46, 205, 527, 421, 148, 341, 518, 94, 140, 72, 514, 517, 122]",lemon juice cherry tomatoes fish eggs olive oil parsley celery salt carrot shallots white rice croutons mushroom corn on the cob chive ground turkey parmesan cheese cream thyme onions caesar dressing kale wheat berry chard garlic
dish_1561576916,78.457687,98.0,ingr_0000000517;ingr_0000000201;ingr_0000000335;ingr_0000000189;ingr_0000000312;ingr_0000000124;ingr_0000000291;ingr_0000000161;ingr_0000000126;ingr_0000000515,train,"[517, 201, 335, 189, 312, 124, 291, 161, 126, 515]",chard blueberries eggplant vinegar pepper walnuts salt olive oil mustard arugula
dish_1559244546,469.942139,281.0,ingr_0000000291;ingr_0000000517;ingr_0000000023;ingr_0000000122;ingr_0000000161;ingr_0000000516;ingr_0000000521;ingr_0000000527;ingr_0000000524;ingr_0000000520;ingr_0000000028,train,"[291, 517, 23, 122, 161, 516, 521, 527, 524, 520, 28]",salt chard brown rice garlic olive oil rosemary basil chive parsley lemon juice chicken
dish_1557863104,46.0,40.0,ingr_0000000012,train,[12],olives
dish_1561666761,114.336998,43.0,ingr_0000000011,train,[11],cheese pizza
dish_1562614952,548.106018,403.0,ingr_0000000073;ingr_0000000038;ingr_0000000189;ingr_0000000520;ingr_0000000524;ingr_0000000072;ingr_0000000122;ingr_0000000027;ingr_0000000026;ingr_0000000448;ingr_0000000155;ingr_0000000023;ingr_0000000010;ingr_0000000515;ingr_0000000521;ingr_0000000161;ingr_0000000518;ingr_0000000094;ingr_0000000523;ingr_0000000291,train,"[73, 38, 189, 520, 524, 72, 122, 27, 26, 448, 155, 23, 10, 515, 521, 161, 518, 94, 523, 291]",radishes pineapple vinegar lemon juice parsley kale garlic broccoli white rice jalapenos chicken thighs brown rice steak arugula basil olive oil thyme onions cilantro salt
dish_1563568319,604.323303,347.0,ingr_0000000026;ingr_0000000046;ingr_0000000421;ingr_0000000161;ingr_0000000527;ingr_0000000045;ingr_0000000179;ingr_0000000205;ingr_0000000341;ingr_0000000518;ingr_0000000072;ingr_0000000291;ingr_0000000094;ingr_0000000011;ingr_0000000034;ingr_0000000122,train,"[26, 46, 421, 161, 527, 45, 179, 205, 341, 518, 72, 291, 94, 11, 34, 122]",white rice mushroom ground turkey olive oil chive carrot eggs corn on the cob cream thyme kale salt onions cheese pizza celery garlic
dish_1563218959,267.939667,131.0,ingr_0000000516;ingr_0000000485;ingr_0000000524;ingr_0000000094;ingr_0000000291;ingr_0000000122;ingr_0000000026;ingr_0000000515;ingr_0000000161;ingr_0000000462,train,"[516, 485, 524, 94, 291, 122, 26, 515, 161, 462]",rosemary zucchini parsley onions salt garlic white rice arugula olive oil pork
dish_1559841781,45.019997,43.0,ingr_0000000440;ingr_0000000415,train,"[440, 415]",grapes cereal
dish_1563391959,245.774109,315.0,ingr_0000000122;ingr_0000000515;ingr_0000000021;ingr_0000000094;ingr_0000000161;ingr_0000000485;ingr_0000000027;ingr_0000000291;ingr_0000000448;ingr_0000000312;ingr_0000000377;ingr_0000000049;ingr_0000000541;ingr_0000000520;ingr_0000000523,train,"[122, 515, 21, 94, 161, 485, 27, 291, 448, 312, 377, 49, 541, 520, 523]",garlic arugula squash onions olive oil zucchini broccoli salt jalapenos pepper quinoa fish tomatillo lemon juice cilantro
dish_1562698239,407.633148,230.0,ingr_0000000025;ingr_0000000291;ingr_0000000161;ingr_0000000511;ingr_0000000133;ingr_0000000094;ingr_0000000189;ingr_0000000513;ingr_0000000525;ingr_0000000026,train,"[25, 291, 161, 511, 133, 94, 189, 513, 525, 26]",beef salt olive oil spinach (cooked) shallots onions vinegar millet bok choy white rice
dish_1562947020,533.117126,333.0,ingr_0000000008;ingr_0000000052,train,"[8, 52]",scrambled eggs cheese
dish_1567024224,354.945831,315.0,ingr_0000000377;ingr_0000000155;ingr_0000000335;ingr_0000000021;ingr_0000000529;ingr_0000000011;ingr_0000000092;ingr_0000000007;ingr_0000000485;ingr_0000000520;ingr_0000000046;ingr_0000000161;ingr_0000000291;ingr_0000000511;ingr_0000000433;ingr_0000000133;ingr_0000000122,train,"[377, 155, 335, 21, 529, 11, 92, 7, 485, 520, 46, 161, 291, 511, 433, 133, 122]",quinoa chicken thighs eggplant squash chayote squash cheese pizza wine cauliflower zucchini lemon juice mushroom olive oil salt spinach (cooked) roasted potatoes shallots garlic
dish_1562777566,263.003998,84.0,ingr_0000000287,train,[287],toast
dish_1562691705,412.67688,554.0,ingr_0000000543;ingr_0000000192;ingr_0000000128;ingr_0000000502;ingr_0000000161;ingr_0000000545;ingr_0000000437;ingr_0000000121;ingr_0000000027;ingr_0000000510,train,"[543, 192, 128, 502, 161, 545, 437, 121, 27, 510]",chia seeds yam egg whites milk olive oil greek yogurt sweet potato watermelon broccoli chicken apple sausage
dish_1563466280,357.059998,66.0,ingr_0000000004,train,[4],bacon
dish_1566931482,25.48,91.0,ingr_0000000029,train,[29],mixed greens
dish_1562096633,288.703217,237.0,ingr_0000000102;ingr_0000000367;ingr_0000000021;ingr_0000000092;ingr_0000000520;ingr_0000000335;ingr_0000000043;ingr_0000000515;ingr_0000000511;ingr_0000000122;ingr_0000000291;ingr_0000000133;ingr_0000000046;ingr_0000000312;ingr_0000000155;ingr_0000000542;ingr_0000000463;ingr_0000000189;ingr_0000000527;ingr_0000000033;ingr_0000000094;ingr_0000000524;ingr_0000000161;ingr_0000000377;ingr_0000000029;ingr_0000000095;ingr_0000000049,train,"[102, 367, 21, 92, 520, 335, 43, 515, 511, 122, 291, 133, 46, 312, 155, 542, 463, 189, 527, 33, 94, 524, 161, 377, 29, 95, 49]",snow peas lime squash wine lemon juice eggplant green beans arugula spinach (cooked) garlic salt shallots mushroom pepper chicken thighs white beans beets vinegar chive bell peppers onions parsley olive oil quinoa mixed greens artichokes fish
dish_1558115825,42.779999,62.0,ingr_0000000440,train,[440],grapes
dish_1565984245,38.34351,78.0,ingr_0000000291;ingr_0000000045;ingr_0000000161;ingr_0000000312,train,"[291, 45, 161, 312]",salt carrot olive oil pepper
dish_1565711358,490.052887,658.0,ingr_0000000192;ingr_0000000037;ingr_0000000437;ingr_0000000440;ingr_0000000161;ingr_0000000128,train,"[192, 37, 437, 440, 161, 128]",yam cantaloupe sweet potato grapes olive oil egg whites
dish_1562605411,336.492828,363.0,ingr_0000000121;ingr_0000000312;ingr_0000000161;ingr_0000000016;ingr_0000000008;ingr_0000000437;ingr_0000000291,train,"[121, 312, 161, 16, 8, 437, 291]",watermelon pepper olive oil brussels sprouts scrambled eggs sweet potato salt
dish_1558030910,81.149994,15.0,ingr_0000000004,train,[4],bacon
dish_1564675193,478.808777,803.0,ingr_0000000440;ingr_0000000121;ingr_0000000128;ingr_0000000437;ingr_0000000161,train,"[440, 121, 128, 437, 161]",grapes watermelon egg whites sweet potato olive oil
dish_1562959570,311.986237,216.0,ingr_0000000049;ingr_0000000312;ingr_0000000328;ingr_0000000026;ingr_0000000515;ingr_0000000517;ingr_0000000508;ingr_0000000520;ingr_0000000126;ingr_0000000161;ingr_0000000377;ingr_0000000029;ingr_0000000045;ingr_0000000531;ingr_0000000471;ingr_0000000291;ingr_0000000030;ingr_0000000525;ingr_0000000462;ingr_0000000448;ingr_0000000036;ingr_0000000189;ingr_0000000031;ingr_0000000094;ingr_0000000523;ingr_0000000122;ingr_0000000541;ingr_0000000070,train,"[49, 312, 328, 26, 515, 517, 508, 520, 126, 161, 377, 29, 45, 531, 471, 291, 30, 525, 462, 448, 36, 189, 31, 94, 523, 122, 541, 70]",fish pepper sugar white rice arugula chard soy sauce lemon juice mustard olive oil quinoa mixed greens carrot pumpkin seeds cherry tomatoes salt lettuce bok choy pork jalapenos spinach (raw) vinegar cucumbers onions cilantro garlic tomatillo figs
dish_1560889061,402.50766,281.0,ingr_0000000133;ingr_0000000035;ingr_0000000312;ingr_0000000189;ingr_0000000036;ingr_0000000514;ingr_0000000518;ingr_0000000124;ingr_0000000520;ingr_0000000122;ingr_0000000291;ingr_0000000045;ingr_0000000126;ingr_0000000161;ingr_0000000524;ingr_0000000030;ingr_0000000029;ingr_0000000028,train,"[133, 35, 312, 189, 36, 514, 518, 124, 520, 122, 291, 45, 126, 161, 524, 30, 29, 28]",shallots blue cheese pepper vinegar spinach (raw) wheat berry thyme walnuts lemon juice garlic salt carrot mustard olive oil parsley lettuce mixed greens chicken
dish_1565884833,497.739014,643.0,ingr_0000000121;ingr_0000000128;ingr_0000000337;ingr_0000000475,train,"[121, 128, 337, 475]",watermelon egg whites waffles salsa
dish_1562181285,796.922119,324.0,ingr_0000000318;ingr_0000000126;ingr_0000000122;ingr_0000000077;ingr_0000000045;ingr_0000000200;ingr_0000000028;ingr_0000000036;ingr_0000000201;ingr_0000000161;ingr_0000000520;ingr_0000000524;ingr_0000000221;ingr_0000000518;ingr_0000000189;ingr_0000000291;ingr_0000000004,train,"[318, 126, 122, 77, 45, 200, 28, 36, 201, 161, 520, 524, 221, 518, 189, 291, 4]",flour mustard garlic almonds carrot buttermilk chicken spinach (raw) blueberries olive oil lemon juice parsley vegetable oil thyme vinegar salt bacon
dish_1566938088,494.496582,381.0,ingr_0000000291;ingr_0000000511;ingr_0000000155;ingr_0000000092;ingr_0000000525;ingr_0000000377;ingr_0000000122;ingr_0000000133;ingr_0000000161;ingr_0000000046;ingr_0000000520;ingr_0000000335;ingr_0000000021;ingr_0000000007;ingr_0000000011,train,"[291, 511, 155, 92, 525, 377, 122, 133, 161, 46, 520, 335, 21, 7, 11]",salt spinach (cooked) chicken thighs wine bok choy quinoa garlic shallots olive oil mushroom lemon juice eggplant squash cauliflower cheese pizza
dish_1561493975,130.851608,106.0,ingr_0000000517;ingr_0000000189;ingr_0000000201;ingr_0000000312;ingr_0000000291;ingr_0000000161;ingr_0000000124;ingr_0000000515;ingr_0000000126,train,"[517, 189, 201, 312, 291, 161, 124, 515, 126]",chard vinegar blueberries pepper salt olive oil walnuts arugula mustard
dish_1566499564,42.549999,37.0,ingr_0000000012,train,[12],olives
dish_1562704665,387.841309,399.0,ingr_0000000513;ingr_0000000511;ingr_0000000011;ingr_0000000007;ingr_0000000094;ingr_0000000006;ingr_0000000161;ingr_0000000189;ingr_0000000021;ingr_0000000025;ingr_0000000291;ingr_0000000525;ingr_0000000133,train,"[513, 511, 11, 7, 94, 6, 161, 189, 21, 25, 291, 525, 133]",millet spinach (cooked) cheese pizza cauliflower onions caesar salad olive oil vinegar squash beef salt bok choy shallots
dish_1565036890,520.864685,260.0,ingr_0000000203;ingr_0000000291;ingr_0000000122;ingr_0000000433;ingr_0000000518;ingr_0000000161;ingr_0000000023;ingr_0000000520;ingr_0000000073;ingr_0000000025;ingr_0000000011;ingr_0000000027;ingr_0000000524;ingr_0000000521;ingr_0000000508;ingr_0000000498;ingr_0000000072;ingr_0000000094;ingr_0000000515;ingr_0000000189;ingr_0000000026;ingr_0000000155;ingr_0000000535,train,"[203, 291, 122, 433, 518, 161, 23, 520, 73, 25, 11, 27, 524, 521, 508, 498, 72, 94, 515, 189, 26, 155, 535]",chili salt garlic roasted potatoes thyme olive oil brown rice lemon juice radishes beef cheese pizza broccoli parsley basil soy sauce orange juice kale onions arugula vinegar white rice chicken thighs green onions
dish_1560369294,333.635681,342.0,ingr_0000000133;ingr_0000000122;ingr_0000000534;ingr_0000000524;ingr_0000000521;ingr_0000000094;ingr_0000000049;ingr_0000000023;ingr_0000000189;ingr_0000000535;ingr_0000000027;ingr_0000000291;ingr_0000000520;ingr_0000000161;ingr_0000000462;ingr_0000000471;ingr_0000000312;ingr_0000000014,train,"[133, 122, 534, 524, 521, 94, 49, 23, 189, 535, 27, 291, 520, 161, 462, 471, 312, 14]",shallots garlic country rice parsley basil onions fish brown rice vinegar green onions broccoli salt lemon juice olive oil pork cherry tomatoes pepper asparagus
dish_1566587714,347.536987,373.0,ingr_0000000032;ingr_0000000312;ingr_0000000332;ingr_0000000515;ingr_0000000448;ingr_0000000023;ingr_0000000122;ingr_0000000033;ingr_0000000291;ingr_0000000028;ingr_0000000036;ingr_0000000517;ingr_0000000072;ingr_0000000161;ingr_0000000518;ingr_0000000094;ingr_0000000513,train,"[32, 312, 332, 515, 448, 23, 122, 33, 291, 28, 36, 517, 72, 161, 518, 94, 513]",tomatoes pepper salmon arugula jalapenos brown rice garlic bell peppers salt chicken spinach (raw) chard kale olive oil thyme onions millet
dish_1558029324,273.5,250.0,ingr_0000000005;ingr_0000000004;ingr_0000000112,train,"[5, 4, 112]",potatoes bacon honeydew melons
dish_1563216625,171.53511,109.0,ingr_0000000291;ingr_0000000518;ingr_0000000161;ingr_0000000514;ingr_0000000148;ingr_0000000036;ingr_0000000471;ingr_0000000244;ingr_0000000122,train,"[291, 518, 161, 514, 148, 36, 471, 244, 122]",salt thyme olive oil wheat berry parmesan cheese spinach (raw) cherry tomatoes chicken breast garlic
dish_1563568263,119.654999,45.0,ingr_0000000011,train,[11],cheese pizza
dish_1560441529,66.419998,152.0,ingr_0000000037;ingr_0000000013;ingr_0000000121;ingr_0000000038,train,"[37, 13, 121, 38]",cantaloupe berries watermelon pineapple
dish_1565640528,38.546906,105.0,ingr_0000000291;ingr_0000000367;ingr_0000000523;ingr_0000000520;ingr_0000000031;ingr_0000000526;ingr_0000000161;ingr_0000000448;ingr_0000000515;ingr_0000000094;ingr_0000000349;ingr_0000000471;ingr_0000000032,train,"[291, 367, 523, 520, 31, 526, 161, 448, 515, 94, 349, 471, 32]",salt lime cilantro lemon juice cucumbers mustard greens olive oil jalapenos arugula onions mangos cherry tomatoes tomatoes
dish_1561405912,270.881866,196.0,ingr_0000000029;ingr_0000000367;ingr_0000000471;ingr_0000000036;ingr_0000000189;ingr_0000000030;ingr_0000000011;ingr_0000000027;ingr_0000000028;ingr_0000000122;ingr_0000000508;ingr_0000000026;ingr_0000000312;ingr_0000000043;ingr_0000000540;ingr_0000000094;ingr_0000000161;ingr_0000000031;ingr_0000000535;ingr_0000000291;ingr_0000000045,train,"[29, 367, 471, 36, 189, 30, 11, 27, 28, 122, 508, 26, 312, 43, 540, 94, 161, 31, 535, 291, 45]",mixed greens lime cherry tomatoes spinach (raw) vinegar lettuce cheese pizza broccoli chicken garlic soy sauce white rice pepper green beans ginger onions olive oil cucumbers green onions salt carrot
dish_1561580628,72.434044,156.0,ingr_0000000012;ingr_0000000007;ingr_0000000338;ingr_0000000471;ingr_0000000030;ingr_0000000033;ingr_0000000031;ingr_0000000094;ingr_0000000319,train,"[12, 7, 338, 471, 30, 33, 31, 94, 319]",olives cauliflower vinaigrette cherry tomatoes lettuce bell peppers cucumbers onions feta cheese
dish_1562702892,457.711121,338.0,ingr_0000000338;ingr_0000000525;ingr_0000000513;ingr_0000000471;ingr_0000000049;ingr_0000000047;ingr_0000000319;ingr_0000000122;ingr_0000000094;ingr_0000000515;ingr_0000000312;ingr_0000000524;ingr_0000000527;ingr_0000000030;ingr_0000000291;ingr_0000000025;ingr_0000000012;ingr_0000000189;ingr_0000000102;ingr_0000000031;ingr_0000000161;ingr_0000000095;ingr_0000000511;ingr_0000000033;ingr_0000000133;ingr_0000000357,train,"[338, 525, 513, 471, 49, 47, 319, 122, 94, 515, 312, 524, 527, 30, 291, 25, 12, 189, 102, 31, 161, 95, 511, 33, 133, 357]",vinaigrette bok choy millet cherry tomatoes fish corn feta cheese garlic onions arugula pepper parsley chive lettuce salt beef olives vinegar snow peas cucumbers olive oil artichokes spinach (cooked) bell peppers shallots lentils
dish_1558721931,13.25,53.0,ingr_0000000007,train,[7],cauliflower
dish_1564086658,260.852997,230.0,ingr_0000000011;ingr_0000000205;ingr_0000000006,train,"[11, 205, 6]",cheese pizza corn on the cob caesar salad
dish_1561404924,31.843937,39.0,ingr_0000000148;ingr_0000000306;ingr_0000000140;ingr_0000000072,train,"[148, 306, 140, 72]",parmesan cheese croutons caesar dressing kale
dish_1566934057,66.090729,193.0,ingr_0000000525;ingr_0000000161,train,"[525, 161]",bok choy olive oil
dish_1562947469,392.362,320.0,ingr_0000000013;ingr_0000000433;ingr_0000000038;ingr_0000000039,train,"[13, 433, 38, 39]",berries roasted potatoes pineapple sausage
dish_1563555510,193.880005,131.0,ingr_0000000008,train,[8],scrambled eggs
dish_1563476323,686.97113,339.0,ingr_0000000540;ingr_0000000520;ingr_0000000161;ingr_0000000133;ingr_0000000523;ingr_0000000291;ingr_0000000332;ingr_0000000036;ingr_0000000023;ingr_0000000448;ingr_0000000257;ingr_0000000094;ingr_0000000122;ingr_0000000367;ingr_0000000203,train,"[540, 520, 161, 133, 523, 291, 332, 36, 23, 448, 257, 94, 122, 367, 203]",ginger lemon juice olive oil shallots cilantro salt salmon spinach (raw) brown rice jalapenos brownies onions garlic lime chili
dish_1563477701,179.424591,150.0,ingr_0000000523;ingr_0000000161;ingr_0000000094;ingr_0000000016;ingr_0000000448;ingr_0000000122;ingr_0000000133;ingr_0000000203;ingr_0000000291;ingr_0000000367;ingr_0000000520;ingr_0000000036;ingr_0000000540;ingr_0000000023;ingr_0000000312;ingr_0000000332,train,"[523, 161, 94, 16, 448, 122, 133, 203, 291, 367, 520, 36, 540, 23, 312, 332]",cilantro olive oil onions brussels sprouts jalapenos garlic shallots chili salt lime lemon juice spinach (raw) ginger brown rice pepper salmon
dish_1568316085,378.53714,258.0,ingr_0000000515;ingr_0000000189;ingr_0000000525;ingr_0000000025;ingr_0000000511;ingr_0000000133;ingr_0000000094;ingr_0000000201;ingr_0000000517;ingr_0000000513;ingr_0000000312;ingr_0000000124;ingr_0000000291;ingr_0000000050;ingr_0000000161;ingr_0000000126,train,"[515, 189, 525, 25, 511, 133, 94, 201, 517, 513, 312, 124, 291, 50, 161, 126]",arugula vinegar bok choy beef spinach (cooked) shallots onions blueberries chard millet pepper walnuts salt tofu olive oil mustard
dish_1558640373,105.880005,276.0,ingr_0000000471;ingr_0000000440;ingr_0000000037,train,"[471, 440, 37]",cherry tomatoes grapes cantaloupe
dish_1559751552,227.313004,254.0,ingr_0000000192;ingr_0000000013,train,"[192, 13]",yam berries
dish_1560443565,260.679993,475.0,ingr_0000000013;ingr_0000000112;ingr_0000000038;ingr_0000000440,train,"[13, 112, 38, 440]",berries honeydew melons pineapple grapes
dish_1566419577,323.704224,210.0,ingr_0000000006;ingr_0000000043;ingr_0000000011;ingr_0000000161,train,"[6, 43, 11, 161]",caesar salad green beans cheese pizza olive oil
dish_1566501293,41.900002,56.0,ingr_0000000012;ingr_0000000094,train,"[12, 94]",olives onions
dish_1558547008,73.919998,96.0,ingr_0000000005,train,[5],potatoes
dish_1564170967,400.202118,410.0,ingr_0000000161;ingr_0000000518;ingr_0000000291;ingr_0000000027;ingr_0000000485;ingr_0000000021;ingr_0000000332;ingr_0000000517;ingr_0000000072;ingr_0000000312;ingr_0000000514;ingr_0000000023;ingr_0000000515,train,"[161, 518, 291, 27, 485, 21, 332, 517, 72, 312, 514, 23, 515]",olive oil thyme salt broccoli zucchini squash salmon chard kale pepper wheat berry brown rice arugula
